main_topic,description_1,bill_link,bill_name,current_status,house_progress,senate_progress,after_passage_progress,description_2,sponsors,requester,democrat_sponsor_count,republican_sponsor_count
COVID-19 AND CORONAVIRUS,"Working families' tax exemption, providing sales/use tax exemption, updating and simplifying",https://app.leg.wa.gov/billsummary?BillNumber=1297&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1297,195 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning working families tax exemption.,"Thai, Stokesbary, Ramel, Ryu, Robertson, Leavitt, Bateman, Fitzgibbon, Shewmake, Chapman, Jesse Johnson, Senn, Frame, Riccelli, Chopp, Wylie, Wicks, Simmons, Boehnke, Berry, Davis, Tharinger, Walsh, Eslick, Goodman, Peterson, Santos, Valdez, Cody, Chambers, Kloba, Ramos, Kirby, Bronoske, Gregerson, Macri, Callan, Paul, Sells, Bergquist, Ormsby, Pollet, Slatter, Stonier, Taylor, Harris-Talley",No Requester,39,7
"EMERGENCY, STATE OF",Bipartisan approach to legislative authority necessary in continuing emergencies (BALANCE) act of 2022,https://app.leg.wa.gov/billsummary?BillNumber=5943&Year=2021&Initiative=false,SB 5943,State Govt & E,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing balanced legislative oversight of gubernatorial powers during a declared emergency.,"Linda Wilson, Mullet, Braun, Dozier, Fortunato, Gildon, Holy, King, Padden, Rivers, Short, Wagoner, Warnick, Jeff Wilson",No Requester,2,13
"EMERGENCY, STATE OF","Emergency orders, content and duration",https://app.leg.wa.gov/billsummary?BillNumber=1158&Year=2021&Initiative=false,HB 1158,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Limiting unilateral actions by the executive branch in emergencies.,"Eslick, Ybarra, Dent, Sutherland",No Requester,0,4
"EMERGENCY, STATE OF","Emergency orders, content and duration, and role of legislature",https://app.leg.wa.gov/billsummary?BillNumber=1772&Year=2021&Initiative=false,HB 1772,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Increasing legislative involvement in gubernatorial proclamations relating to a state of emergency.,"Corry, Chapman, Volz, Stokesbary, Robertson, Abbarno, MacEwen, Boehnke, Sutherland, Vick, Ybarra, Chambers, Dufault, Eslick, Barkis, Gilday, Jacobsen, Mosbrucker, Schmick, Maycumber, Griffey, Dent, Kraft, Graham, Caldier",No Requester,1,24
"EMERGENCY, STATE OF","Emergency orders, health-related measures in, right to decline",https://app.leg.wa.gov/billsummary?BillNumber=1317&Year=2021&Initiative=false,HB 1317,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning an individual's right to refuse health-related measures.,"Young, Kraft, Chase, Sutherland",No Requester,0,4
"EMERGENCY, STATE OF","Emergency orders, issued by governor, actions to determine validity of, declaratory and other relief",https://app.leg.wa.gov/billsummary?BillNumber=1563&Year=2021&Initiative=false,HB 1563,Civil R & Judi,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning declaratory and other relief in actions to determine the validity of certain gubernatorial orders.,"Young, Barkis, Sutherland, Dent",No Requester,0,4
"EMERGENCY, STATE OF","Emergency orders, issued by governor, consolidated emergency assistance program benefits availability",https://app.leg.wa.gov/billsummary?BillNumber=1151&Year=2021&Initiative=false,Substitute - SHB 1151,9 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Bolstering economic recovery.,"Leavitt, Shewmake, Peterson, Bronoske, Entenman, Stonier, Bateman, Chopp, Frame, Hackney, Callan, Pollet, Gregerson, Senn, Jesse Johnson",No Requester,14,0
"EMERGENCY, STATE OF","Emergency orders, issued by governor, construction/certain operations permit exemption during, when",https://app.leg.wa.gov/billsummary?BillNumber=1436&Year=2021&Initiative=false,HB 1436,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Encouraging economic recovery by reducing regulatory burdens during declared public health crises.,"Walsh, Sutherland, Graham, Young, Volz, Mosbrucker, Boehnke, Chase, Barkis, Eslick, Dent, Jacobsen, Kraft",No Requester,0,13
"EMERGENCY, STATE OF","Emergency orders, issued by governor, duration of, and role of legislature",https://app.leg.wa.gov/billsummary?BillNumber=5943&Year=2021&Initiative=false,SB 5943,State Govt & E,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing balanced legislative oversight of gubernatorial powers during a declared emergency.,"Linda Wilson, Mullet, Braun, Dozier, Fortunato, Gildon, Holy, King, Padden, Rivers, Short, Wagoner, Warnick, Jeff Wilson",No Requester,2,13
"EMERGENCY, STATE OF","Emergency orders, issued by governor, early achievers program temporary suspension in, extending",https://app.leg.wa.gov/billsummary?BillNumber=5277&Year=2021&Initiative=false,SB 5277,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Suspending the early achievers program.,Short,No Requester,0,1
"EMERGENCY, STATE OF","Emergency orders, issued by governor, eviction moratorium, limiting rent increases after expiration of",https://app.leg.wa.gov/billsummary?BillNumber=5139&Year=2021&Initiative=false,SB 5139,Housing & Loca,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Limiting rent increases after expiration of the governor's eviction moratorium.,"Das, Lovelett, Darneille, Hunt, Liias, Nguyen, Claire Wilson",No Requester,6,2
"EMERGENCY, STATE OF","Emergency orders, issued by governor, eviction moratorium, suspending, and aiding tenants and landlords",https://app.leg.wa.gov/billsummary?BillNumber=1228&Year=2021&Initiative=false,HB 1228,"Hous, Human Sv","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Addressing residential landlord-tenant requirements in response to the COVID-19 public health emergency.,"Barkis, Walen, Dent, Hoff, Jacobsen, Chambers, Ryu, Graham, Ybarra, Caldier, MacEwen, Walsh, Chapman, Boehnke, Dolan, Springer, Chandler, Eslick, Robertson, Gilday",No Requester,5,15
"EMERGENCY, STATE OF","Emergency orders, issued by governor, eviction moratorium, tenant protections in relation to",https://app.leg.wa.gov/billsummary?BillNumber=5160&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5160,115 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Addressing landlord-tenant relations by providing certain tenant protections during and after public health emergencies, providing for legal representation in eviction cases, and authorizing landlord access to state rental assistance programs.","Kuderer, Liias, Conway, Das, Lovelett, Saldaña, Claire Wilson",No Requester,7,2
"EMERGENCY, STATE OF","Emergency orders, issued by governor, infringement on any constitutional rights by, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=5186&Year=2021&Initiative=false,SB 5186,State Govt & E,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Ensuring that no gubernatorial emergency order may infringe on constitutional rights.,Fortunato,No Requester,0,1
"EMERGENCY, STATE OF","Emergency orders, issued by governor, school in-person learning as required option unless prohibited, when",https://app.leg.wa.gov/billsummary?BillNumber=5464&Year=2021&Initiative=false,SB 5464,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Requiring the option of in-person learning unless prohibited by the governor, secretary of health, or a local health officer.","Linda Wilson, Braun, Brown, Dozier, Muzzall, Padden, Wagoner, Jeff Wilson",No Requester,1,8
"EMERGENCY, STATE OF","Emergency orders, issued by governor, statutory changes in response to",https://app.leg.wa.gov/billsummary?BillNumber=5113&Year=2021&Initiative=false,SB 5113,State Govt & E,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Making statutory changes to align with certain recent gubernatorial emergency orders to protect privacy, reduce regulatory burdens, and provide tax relief.",Fortunato,No Requester,0,1
"EMERGENCY, STATE OF","Emergency orders, limitations due to education modality metrics",https://app.leg.wa.gov/billsummary?BillNumber=5037&Year=2021&Initiative=false,SB 5037,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing transparent school opening metrics tied to COVID-19 prevalence.,"Braun, Mullet, Brown, Dozier, Holy, King, Schoesler, Wagoner, Linda Wilson",No Requester,2,9
"EMERGENCY, STATE OF","Emergency orders, school in-person learning as required option unless prohibited, when",https://app.leg.wa.gov/billsummary?BillNumber=5464&Year=2021&Initiative=false,SB 5464,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Requiring the option of in-person learning unless prohibited by the governor, secretary of health, or a local health officer.","Linda Wilson, Braun, Brown, Dozier, Muzzall, Padden, Wagoner, Jeff Wilson",No Requester,1,8
"EMERGENCY, STATE OF","Emergency proclamations, civil penalties for activity/operations violations under, amnesty for and prohibition of",https://app.leg.wa.gov/billsummary?BillNumber=5469&Year=2021&Initiative=false,SB 5469,State Govt & E,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Declaring an amnesty for all civil penalties imposed on Washington residents and businesses for the violation of any activity or condition regulated under the emergency proclamations issued in direct response to the novel coronavirus COVID-19.,"Padden, Honeyford, Linda Wilson",No Requester,1,4
"EMERGENCY, STATE OF","Emergency proclamations, content/duration/judicial review, and role of legislature",https://app.leg.wa.gov/billsummary?BillNumber=1029&Year=2021&Initiative=false,HB 1029,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning orders and rules during a state of emergency.,"Walsh, Klippert, Boehnke, Eslick, Young, Graham, Kraft, Barkis, Sutherland",No Requester,0,9
"EMERGENCY, STATE OF","Emergency proclamations, duration of, and role of legislature",https://app.leg.wa.gov/billsummary?BillNumber=5943&Year=2021&Initiative=false,SB 5943,State Govt & E,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing balanced legislative oversight of gubernatorial powers during a declared emergency.,"Linda Wilson, Mullet, Braun, Dozier, Fortunato, Gildon, Holy, King, Padden, Rivers, Short, Wagoner, Warnick, Jeff Wilson",No Requester,2,13
"EMERGENCY, STATE OF","Emergency proclamations, emergency situations covered by, public agency meetings in virtual settings",https://app.leg.wa.gov/billsummary?BillNumber=1180&Year=2021&Initiative=false,HB 1180,Local Govt,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Concerning public testimony at public meetings, including virtual meetings.","Kraft, Sutherland",No Requester,0,2
"EMERGENCY, STATE OF","Emergency proclamations, proclamation 21-14, to be deemed terminated and be rescinded by governor",https://app.leg.wa.gov/billsummary?BillNumber=5680&Year=2021&Initiative=false,SB 5680,"Labor, Comm &","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Restoring the jobs and volunteer positions of individuals who were terminated from employment despite exercising their personal medical and religious rights.,"McCune, Fortunato, Padden, Short, Wagoner, Jeff Wilson, Linda Wilson",No Requester,1,7
"EMERGENCY, STATE OF","Emergency proclamations, school in-person learning as required option unless prohibited, when",https://app.leg.wa.gov/billsummary?BillNumber=5464&Year=2021&Initiative=false,SB 5464,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Requiring the option of in-person learning unless prohibited by the governor, secretary of health, or a local health officer.","Linda Wilson, Braun, Brown, Dozier, Muzzall, Padden, Wagoner, Jeff Wilson",No Requester,1,8
"EMERGENCY, STATE OF","Flooding, Dec. 2021/Jan. 2022, disaster response account expenditures to support recovery from",https://app.leg.wa.gov/billsummary?BillNumber=5937&Year=2021&Initiative=false,SB 5937,State Govt & E,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing financial assistance to aid impacted communities in the recovery from floods occurring November 2021 through January 2022.,"Sefzik, Muzzall, Schoesler",No Requester,0,3
"EMERGENCY, STATE OF","Health orders, emergency, content and duration",https://app.leg.wa.gov/billsummary?BillNumber=1029&Year=2021&Initiative=false,HB 1029,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning orders and rules during a state of emergency.,"Walsh, Klippert, Boehnke, Eslick, Young, Graham, Kraft, Barkis, Sutherland",No Requester,0,9
"EMERGENCY, STATE OF","Health orders, emergency, health-related measures in, right to decline",https://app.leg.wa.gov/billsummary?BillNumber=1317&Year=2021&Initiative=false,HB 1317,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning an individual's right to refuse health-related measures.,"Young, Kraft, Chase, Sutherland",No Requester,0,4
"EMERGENCY, STATE OF","Health orders, emergency, limitations due to education modality metrics",https://app.leg.wa.gov/billsummary?BillNumber=5037&Year=2021&Initiative=false,SB 5037,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing transparent school opening metrics tied to COVID-19 prevalence.,"Braun, Mullet, Brown, Dozier, Holy, King, Schoesler, Wagoner, Linda Wilson",No Requester,2,9
"EMERGENCY, STATE OF","Health orders, emergency, school in-person learning as required option unless prohibited, when",https://app.leg.wa.gov/billsummary?BillNumber=5464&Year=2021&Initiative=false,SB 5464,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Requiring the option of in-person learning unless prohibited by the governor, secretary of health, or a local health officer.","Linda Wilson, Braun, Brown, Dozier, Muzzall, Padden, Wagoner, Jeff Wilson",No Requester,1,8
"EMERGENCY, STATE OF","Health orders, emergency, situations covered by, public agency meetings in virtual settings",https://app.leg.wa.gov/billsummary?BillNumber=1180&Year=2021&Initiative=false,HB 1180,Local Govt,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Concerning public testimony at public meetings, including virtual meetings.","Kraft, Sutherland",No Requester,0,2
"EMERGENCY, STATE OF","Health-related measures, right to decline, despite laws/rules/order/directives addressing emergencies/diseases",https://app.leg.wa.gov/billsummary?BillNumber=1317&Year=2021&Initiative=false,HB 1317,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning an individual's right to refuse health-related measures.,"Young, Kraft, Chase, Sutherland",No Requester,0,4
"EMERGENCY, STATE OF","Internet, broadband services, provider data caps during state of emergency, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=5470&Year=2021&Initiative=false,SB 5470,"Environment, E","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting broadband internet access service providers from applying data caps during a state of emergency.,"Rivers, Nguyen, Linda Wilson",No Requester,2,3
"EMERGENCY, STATE OF","Long-term care facilities, communications/resident contact information/stop placement orders/visitation, improving",https://app.leg.wa.gov/billsummary?BillNumber=1218&Year=2021&Initiative=false,Substitute - SHB 1218,159 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Improving health, safety, and quality of life for residents in long-term care facilities.","Bateman, Simmons, Sells, Lekanoff, Peterson, Stonier, Davis, Taylor, Dolan, Orwall, Cody, Santos, Ortiz-Self, Fitzgibbon, Slatter, Bronoske, Callan, Valdez, Ramel, Riccelli, Macri, Goodman, Harris-Talley",No Requester,21,1
"EMERGENCY, STATE OF","Long-term care facilities, comprehensive disaster preparedness plans of",https://app.leg.wa.gov/billsummary?BillNumber=1218&Year=2021&Initiative=false,Substitute - SHB 1218,159 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Improving health, safety, and quality of life for residents in long-term care facilities.","Bateman, Simmons, Sells, Lekanoff, Peterson, Stonier, Davis, Taylor, Dolan, Orwall, Cody, Santos, Ortiz-Self, Fitzgibbon, Slatter, Bronoske, Callan, Valdez, Ramel, Riccelli, Macri, Goodman, Harris-Talley",No Requester,21,1
"EMERGENCY, STATE OF","Long-term care facilities, epidemic disease preparedness and response for, report and guidelines on",https://app.leg.wa.gov/billsummary?BillNumber=1218&Year=2021&Initiative=false,Substitute - SHB 1218,159 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Improving health, safety, and quality of life for residents in long-term care facilities.","Bateman, Simmons, Sells, Lekanoff, Peterson, Stonier, Davis, Taylor, Dolan, Orwall, Cody, Santos, Ortiz-Self, Fitzgibbon, Slatter, Bronoske, Callan, Valdez, Ramel, Riccelli, Macri, Goodman, Harris-Talley",No Requester,21,1
"EMERGENCY, STATE OF","Long-term care facilities, epidemic disease preparedness and response guidelines for, developing",https://app.leg.wa.gov/billsummary?BillNumber=5294&Year=2021&Initiative=false,Substitute - SSB 5294,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the creation of statewide epidemic preparedness and response guidelines for long-term care facilities.,"Cleveland, Muzzall, Conway, Randall, Robinson, Van De Wege, Claire Wilson",No Requester,6,3
"EMERGENCY, STATE OF","Long-term care facilities, essential support person and resident representative for each resident",https://app.leg.wa.gov/billsummary?BillNumber=1218&Year=2021&Initiative=false,Substitute - SHB 1218,159 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Improving health, safety, and quality of life for residents in long-term care facilities.","Bateman, Simmons, Sells, Lekanoff, Peterson, Stonier, Davis, Taylor, Dolan, Orwall, Cody, Santos, Ortiz-Self, Fitzgibbon, Slatter, Bronoske, Callan, Valdez, Ramel, Riccelli, Macri, Goodman, Harris-Talley",No Requester,21,1
"EMERGENCY, STATE OF","Long-term care facilities/workers, impact of emergency operations on, modifications due to",https://app.leg.wa.gov/billsummary?BillNumber=1120&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1120,203 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning state of emergency operations impacting long-term services and supports.,"Tharinger, Harris, Cody, Riccelli, Stonier, Macri",Department of Social and Health Services,4,1
"EMERGENCY, STATE OF","Meetings, public, remote or limited during declared emergency, requirements",https://app.leg.wa.gov/billsummary?BillNumber=1056&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1056,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning open public meeting notice requirements and declared emergencies.,"Pollet, Goehner, Kloba, Lekanoff, Leavitt, Senn, Callan, Fey",No Requester,7,1
"EMERGENCY, STATE OF","Open safe, open now plan, for reopening Washington, presenting Phase 3 regulations applying in all counties",https://app.leg.wa.gov/billsummary?BillNumber=5473&Year=2021&Initiative=false,SB 5473,State Govt & E,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Implementing the ""open safe, open now"" plan for reopening Washington.","Brown, Sheldon, Braun, Dozier, Fortunato, Holy, Honeyford, McCune, Muzzall, Rivers, Short, Wagoner, Warnick, Jeff Wilson, Linda Wilson",No Requester,2,14
"EMERGENCY, STATE OF","Public health emergency, B&O tax exemption for businesses closed due to COVID-19",https://app.leg.wa.gov/billsummary?BillNumber=1520&Year=2021&Initiative=false,HB 1520,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing business and occupation tax relief for businesses impacted by the Covid-19 pandemic.,"Young, Walsh, Sutherland, Kraft, Dufault, Jacobsen",No Requester,0,6
"EMERGENCY, STATE OF","Public health emergency, business interruption insurance claims, denial, extending period for challenging",https://app.leg.wa.gov/billsummary?BillNumber=5351&Year=2021&Initiative=false,SB 5351,"Business, Fina","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning business interruption insurance claims.,"Frockt, Nobles, Cleveland, Das, Hasegawa, Keiser, Kuderer, Lovelett, Nguyen, Randall, Salomon, Claire Wilson",No Requester,12,2
"EMERGENCY, STATE OF","Public health emergency, child care provider license fees during, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=5151&Year=2021&Initiative=false,Substitute - SSB 5151,304 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Concerning foster care and child care licensing by the department of children, youth, and families.","Claire Wilson, Das, Kuderer, Nobles, Saldaña","Department of Children, Youth, and Families",5,2
"EMERGENCY, STATE OF","Public health emergency, child care provider license fees during, waiving",https://app.leg.wa.gov/billsummary?BillNumber=1278&Year=2021&Initiative=false,HB 1278,"Children, Yout","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Suspending certain licensing requirements for child care providers.,"Dent, Eslick, Sutherland, Chandler, Jacobsen, Chase, Barkis",No Requester,0,7
"EMERGENCY, STATE OF","Public health emergency, child care provider professional development/education requirements, suspending",https://app.leg.wa.gov/billsummary?BillNumber=1278&Year=2021&Initiative=false,HB 1278,"Children, Yout","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Suspending certain licensing requirements for child care providers.,"Dent, Eslick, Sutherland, Chandler, Jacobsen, Chase, Barkis",No Requester,0,7
"EMERGENCY, STATE OF","Public health emergency, child care/early learning providers, early achievers program suspension, extending",https://app.leg.wa.gov/billsummary?BillNumber=5277&Year=2021&Initiative=false,SB 5277,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Suspending the early achievers program.,Short,No Requester,0,1
"EMERGENCY, STATE OF","Public health emergency, construction contract clauses waiving/extinguishing rights to damages due to, voiding",https://app.leg.wa.gov/billsummary?BillNumber=5333&Year=2021&Initiative=false,Substitute - SSB 5333,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning void and unenforceable clauses in construction contracts related to delays caused by the COVID-19 pandemic emergency proclamations.,"Holy, Linda Wilson",No Requester,1,3
"EMERGENCY, STATE OF","Public health emergency, construction/certain operations permit exemption during, when",https://app.leg.wa.gov/billsummary?BillNumber=1436&Year=2021&Initiative=false,HB 1436,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Encouraging economic recovery by reducing regulatory burdens during declared public health crises.,"Walsh, Sutherland, Graham, Young, Volz, Mosbrucker, Boehnke, Chase, Barkis, Eslick, Dent, Jacobsen, Kraft",No Requester,0,13
"EMERGENCY, STATE OF","Public health emergency, county elected officials, offices of, electronic media use/continuity of operations",https://app.leg.wa.gov/billsummary?BillNumber=1271&Year=2021&Initiative=false,Engrossed - EHB 1271,122 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Ensuring continuity of operations in the offices of county elected officials during the current COVID-19 pandemic and future public health crises.,"Orwall, Goehner, Goodman, Thai, Fey, Pollet, Harris-Talley",No Requester,6,2
"EMERGENCY, STATE OF","Public health emergency, COVID-19 public health response account, reenacting",https://app.leg.wa.gov/billsummary?BillNumber=5616&Year=2021&Initiative=false,2nd Substitute - 2SSB 5616,157 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning accounts.,Rolfes,Office of Financial Management,1,0
"EMERGENCY, STATE OF","Public health emergency, customer payment plans/partial arrearages forgiveness and utility public utility tax credit",https://app.leg.wa.gov/billsummary?BillNumber=5472&Year=2021&Initiative=false,SB 5472,"Environment, E","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Providing support for utility customers impacted by COVID-19 through payment plans, including partial forgiveness of arrearages and a credit against the public utility tax.","Van De Wege, Sheldon, Hasegawa, Nobles",No Requester,4,0
"EMERGENCY, STATE OF","Public health emergency, district basic education funds withholding by OSPI for certain noncompliance, prohibitions ",https://app.leg.wa.gov/billsummary?BillNumber=2000&Year=2021&Initiative=false,HB 2000,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Clarifying the duty of the superintendent of public instruction to distribute federal and state basic education funds.,"Ybarra, Graham, Jacobsen, Walsh, Caldier",No Requester,0,5
"EMERGENCY, STATE OF","Public health emergency, electric utility conservation targets, when events beyond control prevent meeting of",https://app.leg.wa.gov/billsummary?BillNumber=1446&Year=2021&Initiative=false,Substitute - SHB 1446,79 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Prohibiting a utility from being assessed a penalty for not meeting its biennial acquisition target for cost-effective conservation in special circumstances outside the utility's control.,Fey,No Requester,1,0
"EMERGENCY, STATE OF","Public health emergency, epidemic/pandemic local preparedness and response plans, and balancing test",https://app.leg.wa.gov/billsummary?BillNumber=1442&Year=2021&Initiative=false,HB 1442,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic and pandemic preparedness.,"Chase, Sutherland, Caldier, Schmick, Eslick, Kraft",No Requester,0,6
"EMERGENCY, STATE OF","Public health emergency, epidemics/pandemics, health professionals committee, convening",https://app.leg.wa.gov/billsummary?BillNumber=1442&Year=2021&Initiative=false,HB 1442,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic and pandemic preparedness.,"Chase, Sutherland, Caldier, Schmick, Eslick, Kraft",No Requester,0,6
"EMERGENCY, STATE OF","Public health emergency, federal coronavirus relief funds freed up for reappropriation for recovery from",https://app.leg.wa.gov/billsummary?BillNumber=5344&Year=2021&Initiative=false,SB 5344,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Responding to the COVID-19 pandemic through state actions supported by federal funding.,"Rolfes, Robinson, Billig, Dhingra, Nguyen, Nobles, Randall, Saldaña",No Requester,8,0
"EMERGENCY, STATE OF","Public health emergency, federal coronavirus relief funds reappropriation for recovery from",https://app.leg.wa.gov/billsummary?BillNumber=1334&Year=2021&Initiative=false,HB 1334,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Making appropriations to revive our economy and accelerate a lasting recovery for Washington.,"Stokesbary, Klippert, Caldier, Maycumber, Boehnke, Vick, Schmick, Barkis, Walsh, Robertson, Eslick, Graham, MacEwen, Gilday, Chambers, Jacobsen",No Requester,0,16
"EMERGENCY, STATE OF","Public health emergency, federal medicaid matching funds reattribution/reappropriation to free up CRF funds",https://app.leg.wa.gov/billsummary?BillNumber=5343&Year=2021&Initiative=false,SB 5343,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Revising 2019-2021 fiscal biennium appropriations of state and federal funding for previously implemented medicaid rates and other medicaid expenditures in the developmental disabilities and long-term care programs in response to the COVID-19 pandemic.,"Rolfes, Robinson, Dhingra, Nguyen",No Requester,4,0
"EMERGENCY, STATE OF","Public health emergency, frontline employees, DOL driver licensing employees as, for workers' compensation",https://app.leg.wa.gov/billsummary?BillNumber=5875&Year=2021&Initiative=false,SB 5875,290 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Adding employees employed by the department of licensing who are assigned to review, process, approve, and issue driver licenses to the definition of frontline employees under the health emergency labor standards act.","Nguyen, Lovelett, Lovick, Nobles, Stanford, Claire Wilson",No Requester,6,2
"EMERGENCY, STATE OF","Public health emergency, frontline employees, for workers' compensation purposes, list of",https://app.leg.wa.gov/billsummary?BillNumber=5875&Year=2021&Initiative=false,SB 5875,290 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Adding employees employed by the department of licensing who are assigned to review, process, approve, and issue driver licenses to the definition of frontline employees under the health emergency labor standards act.","Nguyen, Lovelett, Lovick, Nobles, Stanford, Claire Wilson",No Requester,6,2
"EMERGENCY, STATE OF","Public health emergency, fur farming/products manufacturing, spread of COVID via, prohibitions to reduce",https://app.leg.wa.gov/billsummary?BillNumber=1375&Year=2021&Initiative=false,HB 1375,"RDev, Ag&NR","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Protecting public health by prohibiting certain activities related to fur production.,"Walen, Fitzgibbon, Bateman, Pollet",No Requester,4,0
