main_topic,description_1,bill_link,bill_name,current_status,house_progress,senate_progress,after_passage_progress,description_2,sponsors,requester,democrat_sponsor_count,republican_sponsor_count
COVID-19 AND CORONAVIRUS,"Emergency orders, issued by governor, school in-person learning as required option unless prohibited, when",https://app.leg.wa.gov/billsummary?BillNumber=5464&Year=2021&Initiative=false,SB 5464,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Requiring the option of in-person learning unless prohibited by the governor, secretary of health, or a local health officer.","Linda Wilson, Braun, Brown, Dozier, Muzzall, Padden, Wagoner, Jeff Wilson",No Requester,1,8
COVID-19 AND CORONAVIRUS,"Emergency orders, issued by governor, statutory changes in response to",https://app.leg.wa.gov/billsummary?BillNumber=5113&Year=2021&Initiative=false,SB 5113,State Govt & E,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Making statutory changes to align with certain recent gubernatorial emergency orders to protect privacy, reduce regulatory burdens, and provide tax relief.",Fortunato,No Requester,0,1
COVID-19 AND CORONAVIRUS,"Emergency orders, limitations due to education modality metrics",https://app.leg.wa.gov/billsummary?BillNumber=5037&Year=2021&Initiative=false,SB 5037,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing transparent school opening metrics tied to COVID-19 prevalence.,"Braun, Mullet, Brown, Dozier, Holy, King, Schoesler, Wagoner, Linda Wilson",No Requester,2,9
COVID-19 AND CORONAVIRUS,"Emergency orders, school in-person learning as required option unless prohibited, when",https://app.leg.wa.gov/billsummary?BillNumber=5464&Year=2021&Initiative=false,SB 5464,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Requiring the option of in-person learning unless prohibited by the governor, secretary of health, or a local health officer.","Linda Wilson, Braun, Brown, Dozier, Muzzall, Padden, Wagoner, Jeff Wilson",No Requester,1,8
COVID-19 AND CORONAVIRUS,"Emergency proclamations, civil penalties for activity/operations violations under, amnesty for and prohibition of",https://app.leg.wa.gov/billsummary?BillNumber=5469&Year=2021&Initiative=false,SB 5469,State Govt & E,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Declaring an amnesty for all civil penalties imposed on Washington residents and businesses for the violation of any activity or condition regulated under the emergency proclamations issued in direct response to the novel coronavirus COVID-19.,"Padden, Honeyford, Linda Wilson",No Requester,1,4
COVID-19 AND CORONAVIRUS,"Emergency proclamations, content/duration/judicial review, and role of legislature",https://app.leg.wa.gov/billsummary?BillNumber=1029&Year=2021&Initiative=false,HB 1029,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning orders and rules during a state of emergency.,"Walsh, Klippert, Boehnke, Eslick, Young, Graham, Kraft, Barkis, Sutherland",No Requester,0,9
COVID-19 AND CORONAVIRUS,"Emergency proclamations, duration of, and role of legislature",https://app.leg.wa.gov/billsummary?BillNumber=5943&Year=2021&Initiative=false,SB 5943,State Govt & E,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing balanced legislative oversight of gubernatorial powers during a declared emergency.,"Linda Wilson, Mullet, Braun, Dozier, Fortunato, Gildon, Holy, King, Padden, Rivers, Short, Wagoner, Warnick, Jeff Wilson",No Requester,2,13
COVID-19 AND CORONAVIRUS,"Emergency proclamations, proclamation 21-14, to be deemed terminated and be rescinded by governor",https://app.leg.wa.gov/billsummary?BillNumber=5680&Year=2021&Initiative=false,SB 5680,"Labor, Comm &","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Restoring the jobs and volunteer positions of individuals who were terminated from employment despite exercising their personal medical and religious rights.,"McCune, Fortunato, Padden, Short, Wagoner, Jeff Wilson, Linda Wilson",No Requester,1,7
COVID-19 AND CORONAVIRUS,"Emergency rules, duration and adoption in sequence, and role of legislature",https://app.leg.wa.gov/billsummary?BillNumber=1158&Year=2021&Initiative=false,HB 1158,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Limiting unilateral actions by the executive branch in emergencies.,"Eslick, Ybarra, Dent, Sutherland",No Requester,0,4
COVID-19 AND CORONAVIRUS,"Emergency rules, duration and oral comment hearing",https://app.leg.wa.gov/billsummary?BillNumber=1029&Year=2021&Initiative=false,HB 1029,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning orders and rules during a state of emergency.,"Walsh, Klippert, Boehnke, Eslick, Young, Graham, Kraft, Barkis, Sutherland",No Requester,0,9
COVID-19 AND CORONAVIRUS,"Emergency shelter communities, temporary, sponsors/managing agencies/services/permits/responsibility plans",https://app.leg.wa.gov/billsummary?BillNumber=2085&Year=2021&Initiative=false,HB 2085,Local Govt,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning temporary emergency shelters.,"Wicks, Morgan",No Requester,2,0
COVID-19 AND CORONAVIRUS,"Emergency, rule making during, limitation due to education modality metrics",https://app.leg.wa.gov/billsummary?BillNumber=5037&Year=2021&Initiative=false,SB 5037,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing transparent school opening metrics tied to COVID-19 prevalence.,"Braun, Mullet, Brown, Dozier, Holy, King, Schoesler, Wagoner, Linda Wilson",No Requester,2,9
COVID-19 AND CORONAVIRUS,"Employees, frontline, DOL driver licensing employees with in-person interaction as, for workers' compensation",https://app.leg.wa.gov/billsummary?BillNumber=5875&Year=2021&Initiative=false,SB 5875,290 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Adding employees employed by the department of licensing who are assigned to review, process, approve, and issue driver licenses to the definition of frontline employees under the health emergency labor standards act.","Nguyen, Lovelett, Lovick, Nobles, Stanford, Claire Wilson",No Requester,6,2
COVID-19 AND CORONAVIRUS,"Employees, frontline, for workers' compensation purposes, list of",https://app.leg.wa.gov/billsummary?BillNumber=5875&Year=2021&Initiative=false,SB 5875,290 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Adding employees employed by the department of licensing who are assigned to review, process, approve, and issue driver licenses to the definition of frontline employees under the health emergency labor standards act.","Nguyen, Lovelett, Lovick, Nobles, Stanford, Claire Wilson",No Requester,6,2
COVID-19 AND CORONAVIRUS,"Employees, health care, unemployment and workers' compensation benefits, when",https://app.leg.wa.gov/billsummary?BillNumber=5190&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5190,251 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing health care workers with presumptive benefits during a public health emergency.,"Holy, Frockt, Conway, Hasegawa, Honeyford, Keiser, King, Lovelett, Randall, Salomon, Van De Wege, Warnick, Claire Wilson, Jeff Wilson",No Requester,9,6
COVID-19 AND CORONAVIRUS,"Employees, lower paid frontline, health emergency pay for",https://app.leg.wa.gov/billsummary?BillNumber=5115&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5115,252 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Establishing health emergency labor standards.,"Keiser, Liias, Conway, Kuderer, Lovelett, Nguyen, Salomon, Stanford, Claire Wilson",No Requester,9,2
COVID-19 AND CORONAVIRUS,"Employees, pandemic leave assistance employee and employer grants, when",https://app.leg.wa.gov/billsummary?BillNumber=1073&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1073,109 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Expanding coverage of the paid family and medical leave program.,"Berry, Wicks, Fitzgibbon, Bateman, Tharinger, Simmons, Kloba, Ramel, Ortiz-Self, Goodman, Ryu, Bronoske, Hackney, Chopp, Riccelli, Stonier, Frame, Macri, Davis, Pollet, Bergquist, Harris-Talley",No Requester,22,1
COVID-19 AND CORONAVIRUS,"Employees, secondary traumatic stress in K-12 workforce, model policy/procedure to prevent/address",https://app.leg.wa.gov/billsummary?BillNumber=1363&Year=2021&Initiative=false,Substitute - SHB 1363,129 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Addressing secondary trauma in the K-12 workforce.,"Ortiz-Self, Callan, Davis, Ramos, Simmons, Berg, Morgan, Bergquist, Harris-Talley, Pollet",No Requester,10,1
COVID-19 AND CORONAVIRUS,"Employees, state, working from home, necessary expenditures reimbursement and social use of state internet",https://app.leg.wa.gov/billsummary?BillNumber=5395&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5395,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning use of state resources during periods where state employees are required to work from home.,"Hunt, Dhingra, Hasegawa, Kuderer, Nguyen, Nobles, Randall, Saldaña, Wellman, Claire Wilson",No Requester,10,2
COVID-19 AND CORONAVIRUS,"Employees, state, working from home, remote working environment work group, establishing",https://app.leg.wa.gov/billsummary?BillNumber=5395&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5395,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning use of state resources during periods where state employees are required to work from home.,"Hunt, Dhingra, Hasegawa, Kuderer, Nguyen, Nobles, Randall, Saldaña, Wellman, Claire Wilson",No Requester,10,2
COVID-19 AND CORONAVIRUS,"Employees, wage liens for wage claims, Washington wage recovery act",https://app.leg.wa.gov/billsummary?BillNumber=5355&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5355,102 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Establishing wage liens.,Conway,No Requester,1,0
COVID-19 AND CORONAVIRUS,"Employers, infectious/contagious disease reporting requirements",https://app.leg.wa.gov/billsummary?BillNumber=5115&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5115,252 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Establishing health emergency labor standards.,"Keiser, Liias, Conway, Kuderer, Lovelett, Nguyen, Salomon, Stanford, Claire Wilson",No Requester,9,2
COVID-19 AND CORONAVIRUS,"Employers, meeting paid sick or emergency child care leave requirements, tax credits for",https://app.leg.wa.gov/billsummary?BillNumber=5115&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5115,252 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Establishing health emergency labor standards.,"Keiser, Liias, Conway, Kuderer, Lovelett, Nguyen, Salomon, Stanford, Claire Wilson",No Requester,9,2
COVID-19 AND CORONAVIRUS,"Employers, pandemic leave assistance employee and employer grants, when",https://app.leg.wa.gov/billsummary?BillNumber=1073&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1073,109 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Expanding coverage of the paid family and medical leave program.,"Berry, Wicks, Fitzgibbon, Bateman, Tharinger, Simmons, Kloba, Ramel, Ortiz-Self, Goodman, Ryu, Bronoske, Hackney, Chopp, Riccelli, Stonier, Frame, Macri, Davis, Pollet, Bergquist, Harris-Talley",No Requester,22,1
COVID-19 AND CORONAVIRUS,"Employers, safety grant program, to meet new safety/health requirements during emergency",https://app.leg.wa.gov/billsummary?BillNumber=1097&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1097,253 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Increasing worker protections.,"Sells, Bateman, Ortiz-Self, Kloba, Chopp, Ormsby, Stonier, Macri",Office of the Governor,7,0
COVID-19 AND CORONAVIRUS,"Employers, unemployment insurance contribution relief for",https://app.leg.wa.gov/billsummary?BillNumber=5171&Year=2021&Initiative=false,SB 5171,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing unemployment insurance relief.,"Linda Wilson, Braun, Brown, Dozier, Gildon, Holy, King, Muzzall, Rivers, Schoesler, Short, Wagoner, Jeff Wilson",No Requester,1,13
COVID-19 AND CORONAVIRUS,"Employers, WISHA violations, civil penalties when emergency proclamation in effect, prohibiting",https://app.leg.wa.gov/billsummary?BillNumber=1244&Year=2021&Initiative=false,HB 1244,Labor & Workpl,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Prohibiting civil penalties for first-time violations of standards regulated under emergency proclamations.,"Mosbrucker, Springer, Dent, Hoff, Kirby, Chapman, Jacobsen, Ybarra, Caldier, Goehner, Eslick, Callan, Walsh, Dufault, Chase, Robertson, Klippert, Goodman",No Requester,5,13
COVID-19 AND CORONAVIRUS,"Epidemics/pandemics, local preparedness and response plans for, local health jurisdictions to develop/implement",https://app.leg.wa.gov/billsummary?BillNumber=1442&Year=2021&Initiative=false,HB 1442,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic and pandemic preparedness.,"Chase, Sutherland, Caldier, Schmick, Eslick, Kraft",No Requester,0,6
COVID-19 AND CORONAVIRUS,"Epidemics/pandemics, viral infections/severe disease prevention, health professionals committee, convening",https://app.leg.wa.gov/billsummary?BillNumber=1442&Year=2021&Initiative=false,HB 1442,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic and pandemic preparedness.,"Chase, Sutherland, Caldier, Schmick, Eslick, Kraft",No Requester,0,6
COVID-19 AND CORONAVIRUS,"Expenditures during emergency, 2021-2023 state government restrictions",https://app.leg.wa.gov/billsummary?BillNumber=1027&Year=2021&Initiative=false,HB 1027,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Reducing the administrative cost of state government during the 2021-2023 fiscal biennium.,"Walsh, Young",No Requester,0,2
COVID-19 AND CORONAVIRUS,"Family and medical leave, paid, applicants to disclose if leave related to COVID-19 pandemic",https://app.leg.wa.gov/billsummary?BillNumber=5649&Year=2021&Initiative=false,2nd Substitute - 2SSB 5649,233 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modifying the Washington state paid family and medical leave act.,"Robinson, Conway, Lovick, Randall, Claire Wilson",No Requester,5,2
COVID-19 AND CORONAVIRUS,"Federal coronavirus relief funds, reattributing certain 2019-2021 appropriations for reappropriation of",https://app.leg.wa.gov/billsummary?BillNumber=1467&Year=2021&Initiative=false,HB 1467,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Authorizing appropriations from the budget stabilization account to replace prior state expenditures from federal coronavirus relief funding.,"Stokesbary, Robertson, Dufault, Sutherland, Jacobsen, Chambers",No Requester,0,6
COVID-19 AND CORONAVIRUS,"Federal coronavirus relief funds, reattributing certain 2019-2021 appropriations to free up CRF funds",https://app.leg.wa.gov/billsummary?BillNumber=5343&Year=2021&Initiative=false,SB 5343,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Revising 2019-2021 fiscal biennium appropriations of state and federal funding for previously implemented medicaid rates and other medicaid expenditures in the developmental disabilities and long-term care programs in response to the COVID-19 pandemic.,"Rolfes, Robinson, Dhingra, Nguyen",No Requester,4,0
COVID-19 AND CORONAVIRUS,"Federal coronavirus state fiscal recovery funds, appropriating into family and medical leave insurance account",https://app.leg.wa.gov/billsummary?BillNumber=5959&Year=2021&Initiative=false,SB 5959,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the financial stability and solvency of the family and medical leave insurance account.,"Linda Wilson, Braun, Dozier, Jeff Wilson",No Requester,1,4
COVID-19 AND CORONAVIRUS,"Financial intangible assets, Washington state wealth tax on, creating to achieve equity and provide funding",https://app.leg.wa.gov/billsummary?BillNumber=1406&Year=2021&Initiative=false,Substitute - SHB 1406,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Improving the equity of Washington state's tax code by creating the Washington state wealth tax and taxing extraordinary financial intangible assets.,"Frame, Sullivan, Ormsby, Ortiz-Self, Kirby, Davis, Bateman, Valdez, Kloba, Pollet, Walen, Dolan, Simmons, Cody, Ramel, Lekanoff, Duerr, Ryu, Berry, Peterson, Hackney, Chopp, Macri, Bergquist, Riccelli, Harris-Talley",No Requester,27,1
COVID-19 AND CORONAVIRUS,"Foreclosure, homeowners facing, assistance provisions of foreclosure fairness act, expanding applicability",https://app.leg.wa.gov/billsummary?BillNumber=1108&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1108,151 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Maintaining funding and assistance for homeowners navigating the foreclosure process.,"Orwall, Ortiz-Self, Kloba, Hackney, Chopp, Santos, Macri, Pollet, Harris-Talley",No Requester,8,1
COVID-19 AND CORONAVIRUS,"Fur farming/fur products manufacturing/production, spread of COVID-19 via, prohibitions to reduce",https://app.leg.wa.gov/billsummary?BillNumber=1375&Year=2021&Initiative=false,HB 1375,"RDev, Ag&NR","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Protecting public health by prohibiting certain activities related to fur production.,"Walen, Fitzgibbon, Bateman, Pollet",No Requester,4,0
COVID-19 AND CORONAVIRUS,"Fur products sale/trade/distribution, spread of COVID-19 via fur farms, prohibitions to reduce",https://app.leg.wa.gov/billsummary?BillNumber=5973&Year=2021&Initiative=false,SB 5973,Ag/Water/Natur,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the unlawful trade of fur products.,Stanford,No Requester,1,0
COVID-19 AND CORONAVIRUS,"Health care employees, hazard pay retention bonus for, when",https://app.leg.wa.gov/billsummary?BillNumber=5911&Year=2021&Initiative=false,Substitute - SSB 5911,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing hazard pay retention bonuses to certain health care employees.,"Cleveland, Keiser, Billig, Conway, Das, Lovelett, Lovick, Nguyen, Randall, Saldaña, Stanford, Trudeau",No Requester,12,0
COVID-19 AND CORONAVIRUS,"Health care employees, practicing in COVID units, hazard pay retention bonus for",https://app.leg.wa.gov/billsummary?BillNumber=5911&Year=2021&Initiative=false,Substitute - SSB 5911,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing hazard pay retention bonuses to certain health care employees.,"Cleveland, Keiser, Billig, Conway, Das, Lovelett, Lovick, Nguyen, Randall, Saldaña, Stanford, Trudeau",No Requester,12,0
COVID-19 AND CORONAVIRUS,"Health care employees, unemployment and workers' compensation benefits, when",https://app.leg.wa.gov/billsummary?BillNumber=5190&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5190,251 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing health care workers with presumptive benefits during a public health emergency.,"Holy, Frockt, Conway, Hasegawa, Honeyford, Keiser, King, Lovelett, Randall, Salomon, Van De Wege, Warnick, Claire Wilson, Jeff Wilson",No Requester,9,6
COVID-19 AND CORONAVIRUS,"Health care providers, personal protection equipment use during emergency, reimbursement by health carrier",https://app.leg.wa.gov/billsummary?BillNumber=5169&Year=2021&Initiative=false,Substitute - SSB 5169,94 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning provider reimbursement for personal protective equipment during the state of emergency related to COVID-19.,"Frockt, Holy, Carlyle, Das, Hunt, Kuderer, Liias, Randall, Robinson, Claire Wilson",No Requester,9,3
COVID-19 AND CORONAVIRUS,"Health care providers, use of ""known"" drug/biological product/mineral/vitamin remedies to prevent/treat/cure COVID-19",https://app.leg.wa.gov/billsummary?BillNumber=2065&Year=2021&Initiative=false,HB 2065,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Authorizing health care providers to use their professional judgment and known remedies in treating and preventing COVID-19.,"Kraft, Chase, Graham, Sutherland, Eslick",No Requester,0,5
COVID-19 AND CORONAVIRUS,"Health care workers, paid administrative leave during public health emergency for, when",https://app.leg.wa.gov/billsummary?BillNumber=1242&Year=2021&Initiative=false,HB 1242,Labor & Workpl,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing paid administrative leave for health care workers in time of declared public health emergencies.,"Leavitt, Dolan, Lovick, Valdez, Simmons, Ramel, Ortiz-Self, Frame, Shewmake, Ryu, Callan, Wicks, Rule, Lekanoff, Macri, Bronoske, Chopp, Slatter, Ramos, Harris-Talley, Pollet",No Requester,21,1
COVID-19 AND CORONAVIRUS,"Health care, emergency services supervisory organizations in diversion centers for",https://app.leg.wa.gov/billsummary?BillNumber=1276&Year=2021&Initiative=false,Substitute - SHB 1276,69 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing for certain emergency medical services personnel to work in diversion centers.,"Bronoske, Lovick, Fitzgibbon, Cody, Hackney, Fey, Macri, Leavitt, Ormsby, Harris-Talley, Stonier",Department of Health,10,1
COVID-19 AND CORONAVIRUS,"Health care, injuries resulting from, actions against providers for, standard of care law and proof of injury",https://app.leg.wa.gov/billsummary?BillNumber=5271&Year=2021&Initiative=false,Substitute - SSB 5271,241 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Amending the necessary elements of proof of injury during the state of emergency declared due to the COVID-19 pandemic.,"Wagoner, Pedersen, Dhingra",No Requester,2,1
COVID-19 AND CORONAVIRUS,"Health care, selected laws/regulations, automatic waiver or suspension of, when",https://app.leg.wa.gov/billsummary?BillNumber=5178&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5178,268 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Establishing automatic waivers of select state health care laws to enable timely response by the health care system during a governor-declared statewide state of emergency.,"Cleveland, Muzzall, Claire Wilson",No Requester,2,3
COVID-19 AND CORONAVIRUS,"Health care, selected laws/regulations, timely consideration of waiver or suspension of, when",https://app.leg.wa.gov/billsummary?BillNumber=5178&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5178,268 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Establishing automatic waivers of select state health care laws to enable timely response by the health care system during a governor-declared statewide state of emergency.,"Cleveland, Muzzall, Claire Wilson",No Requester,2,3
COVID-19 AND CORONAVIRUS,"Health care, when medicaid-ineligible due to immigration status, state-only coverage and health/dental plans",https://app.leg.wa.gov/billsummary?BillNumber=1191&Year=2021&Initiative=false,HB 1191,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Ensuring equity in health coverage.,"Thai, Bateman, Ryu, Lovick, Kloba, Simmons, Gregerson, Valdez, Peterson, Santos, Fitzgibbon, Ramel, Goodman, Ortiz-Self, Macri, Slatter, Fey, Davis, Pollet, Callan, Harris-Talley, Frame, Hackney",No Requester,22,1
COVID-19 AND CORONAVIRUS,"Health orders, emergency, content and duration, and role of legislature",https://app.leg.wa.gov/billsummary?BillNumber=1029&Year=2021&Initiative=false,HB 1029,State Govt & T,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning orders and rules during a state of emergency.,"Walsh, Klippert, Boehnke, Eslick, Young, Graham, Kraft, Barkis, Sutherland",No Requester,0,9
COVID-19 AND CORONAVIRUS,"Health orders, emergency, health-related measures in, right to decline",https://app.leg.wa.gov/billsummary?BillNumber=1317&Year=2021&Initiative=false,HB 1317,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning an individual's right to refuse health-related measures.,"Young, Kraft, Chase, Sutherland",No Requester,0,4
COVID-19 AND CORONAVIRUS,"Health orders, emergency, limitations due to education modality metrics",https://app.leg.wa.gov/billsummary?BillNumber=5037&Year=2021&Initiative=false,SB 5037,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Establishing transparent school opening metrics tied to COVID-19 prevalence.,"Braun, Mullet, Brown, Dozier, Holy, King, Schoesler, Wagoner, Linda Wilson",No Requester,2,9
COVID-19 AND CORONAVIRUS,"Health orders, emergency, school in-person learning as required option unless prohibited, when",https://app.leg.wa.gov/billsummary?BillNumber=5464&Year=2021&Initiative=false,SB 5464,EL/K-12,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Requiring the option of in-person learning unless prohibited by the governor, secretary of health, or a local health officer.","Linda Wilson, Braun, Brown, Dozier, Muzzall, Padden, Wagoner, Jeff Wilson",No Requester,1,8
COVID-19 AND CORONAVIRUS,"Health orders, emergency, situations covered by, public agency meetings in virtual settings",https://app.leg.wa.gov/billsummary?BillNumber=1180&Year=2021&Initiative=false,HB 1180,Local Govt,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Concerning public testimony at public meetings, including virtual meetings.","Kraft, Sutherland",No Requester,0,2
COVID-19 AND CORONAVIRUS,"Health professionals, behavioral health, grant program and workforce pilot program/training support grants",https://app.leg.wa.gov/billsummary?BillNumber=1504&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1504,170 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modifying the workforce education investment act.,"Chopp, Simmons, Berry, Davis, Valdez, Wylie, Jesse Johnson, Ryu, Tharinger, Taylor, Goodman, Bergquist, Ramel, Peterson, Senn, Dolan, Ormsby, Duerr, Macri, Kloba, Callan, Morgan, Stonier, Pollet, Riccelli, Thai",No Requester,26,0
COVID-19 AND CORONAVIRUS,"Health systems, loans from government entities in response to emergency/pandemic, reporting",https://app.leg.wa.gov/billsummary?BillNumber=1272&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1272,162 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning health system transparency.,"Macri, Cody, Fitzgibbon, Davis, Hackney, Thai, Kloba, Rule, Simmons, Pollet, Dolan, Slatter, Riccelli, Harris-Talley",No Requester,14,1
COVID-19 AND CORONAVIRUS,"Health, local boards of, impact of lack of expertise and lived experience during pandemic",https://app.leg.wa.gov/billsummary?BillNumber=1110&Year=2021&Initiative=false,HB 1110,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the composition of local boards of health.,"Riccelli, Ormsby, Bateman, Leavitt, Cody, Stonier, Frame, Macri, Pollet",No Requester,8,0
COVID-19 AND CORONAVIRUS,"Health, local jurisdictions, epidemic/pandemic local preparedness and response plans development/implementation by",https://app.leg.wa.gov/billsummary?BillNumber=1442&Year=2021&Initiative=false,HB 1442,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning epidemic and pandemic preparedness.,"Chase, Sutherland, Caldier, Schmick, Eslick, Kraft",No Requester,0,6
COVID-19 AND CORONAVIRUS,"Health-related measures, right to decline, despite laws/rules/order/directives addressing emergencies/diseases",https://app.leg.wa.gov/billsummary?BillNumber=1317&Year=2021&Initiative=false,HB 1317,HC/Wellness,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning an individual's right to refuse health-related measures.,"Young, Kraft, Chase, Sutherland",No Requester,0,4
COVID-19 AND CORONAVIRUS,"Hospitals, information/data reporting, new requirements for, limiting to COVID-related patient care and vaccines",https://app.leg.wa.gov/billsummary?BillNumber=5420&Year=2021&Initiative=false,2nd Substitute - 2SSB 5420,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning data reporting requirements for hospitals.,"Muzzall, Schoesler, Warnick",No Requester,0,3
