"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Exemption report, by department of revenue, updating and modernizing",https://app.leg.wa.gov/billsummary?BillNumber=5216&Year=2021&Initiative=false,SB 5216,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning additional transparency and accountability for tax preferences.,"Carlyle, Conway, Hasegawa, Hunt, Nguyen, Wilson, C.",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Farmers markets, nonprofit conducting activities related to, property tax exemption, when",https://app.leg.wa.gov/billsummary?BillNumber=1967&Year=2021&Initiative=false,Substitute - SHB 1967,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning property tax exemptions for nonprofits.,"Steele, Riccelli, Berry, Lekanoff, Santos, Duerr",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Farmers markets, property owned by certain nonprofits and used for, property tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=5505&Year=2021&Initiative=false,SB 5505,84 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Reinstating a property tax exemption for property owned by certain nonprofit organizations where a portion of the property is used for the purpose of a farmers market.,"Rolfes, Warnick, Hasegawa, Lovelett, Lovick, Mullet, Pedersen, Van De Wege, Wagoner, Wilson, C.",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Farming services, custom, person performing or hauling for person performing, tax exemptions for, when",https://app.leg.wa.gov/billsummary?BillNumber=1641&Year=2021&Initiative=false,HB 1641,119 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Restoring the business and occupation and public utility tax exemption for custom farming and hauling farm products.,"Hoff, Springer, Corry, Dufault, Graham, Sutherland, Rule, Griffey, Young",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Farmworkers, temporary housing for, sales/use tax exemptions for, expanding",https://app.leg.wa.gov/billsummary?BillNumber=5396&Year=2021&Initiative=false,2nd Substitute - 2SSB 5396,250 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Expanding the sales and use tax exemption for farmworker housing.,"Lovelett, Saldaña, Conway, Das, Kuderer, Nguyen, Wilson, C.",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Federal tax credit programs, new markets/rehabilitation/others, low-income school district participation to finance facilities",https://app.leg.wa.gov/billsummary?BillNumber=5181&Year=2021&Initiative=false,Substitute - SSB 5181,Rules 3,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing school districts serving low-income communities with flexibility in financing their facilities.,"Honeyford, King",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Financial institutions, certain investment interest, B&O tax deduction, eliminating",https://app.leg.wa.gov/billsummary?BillNumber=5138&Year=2021&Initiative=false,SB 5138,"Business, Fina","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Eliminating a business and occupation tax deduction for financial institutions to fund affordable housing.,"Kuderer, Hasegawa, Das, Nguyen, Saldaña, Salomon, Wilson, C.",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Fire departments, fire suppression vehicles with emissions or fuel reduction technology, sales/use tax exemptions",https://app.leg.wa.gov/billsummary?BillNumber=1479&Year=2021&Initiative=false,HB 1479,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing a sales and use tax exemption for fire department apparatus that contain or incorporate emissions or fuel reduction technology.,"Sullivan, Rule, Harris-Talley, Bronoske, Pollet",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Food manufacturing/selling of manufactured food products, B&O tax exemptions, removing expiration of",https://app.leg.wa.gov/billsummary?BillNumber=1858&Year=2021&Initiative=false,HB 1858,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Alleviating consumer inflation by leveraging the state's significant budget surplus to reduce taxes on producers of certain consumer staple goods.,"Stokesbary, Dufault, Jacobsen, Shewmake, Graham, Young",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Foods, prepared, sold by grocery stores, sales and use tax exemptions",https://app.leg.wa.gov/billsummary?BillNumber=1535&Year=2021&Initiative=false,HB 1535,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Exempting family and household necessities from the sales and use tax.,"Stokesbary, Robertson, Dufault, Jacobsen, Sutherland, Walsh, Eslick, Harris-Talley",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Fossil fuels, bankers of, paying climate resiliency and mitigation surcharge, reducing B&O tax surcharge/surtax rate for",https://app.leg.wa.gov/billsummary?BillNumber=5967&Year=2021&Initiative=false,SB 5967,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Imposing a state climate resiliency and mitigation surcharge on large financial institutions financing the global fossil fuel industry while recognizing the financial institution industry's efforts to address climate change.,"Carlyle, Rolfes, Lovelett, Nguyen, Robinson, Saldaña",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Fossil fuels, certain tax preferences for fossil fuel products, terminating",https://app.leg.wa.gov/billsummary?BillNumber=1537&Year=2021&Initiative=false,HB 1537,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Terminating certain tax preferences for fossil fuel products.,"Ramel, Harris-Talley, Berry, Macri",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Fruit/vegetables, manufacturer B&O tax exemption, employment/labor/civil rights adjudications disclosure for",https://app.leg.wa.gov/billsummary?BillNumber=5281&Year=2021&Initiative=false,SB 5281,"Labor, Comm &","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Modifying the business and occupation tax exemption for certain fruit and vegetable businesses.,"Rolfes, Saldaña, Nguyen, Wilson, C.",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Gold star family member, principal residence of, property tax exemption for",https://app.leg.wa.gov/billsummary?BillNumber=1636&Year=2021&Initiative=false,HB 1636,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Reducing property taxes for gold star families.,"Klippert, Leavitt, Barkis, Graham, Sutherland, Kraft, Jacobsen, Griffey, Chambers, Young",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Hauling, agricultural products or farm machinery/equipment, for farmer, public utility tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=1380&Year=2021&Initiative=false,Substitute - SHB 1380,Rules C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Restoring the business and occupation and public utility tax exemption for custom farming and hauling farm products.,"Dufault, Springer, Steele, Mosbrucker, Sutherland, Dent, Walsh",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Health and social welfare organizations, providing behavioral health treatment, B&O tax deduction for",https://app.leg.wa.gov/billsummary?BillNumber=1296&Year=2021&Initiative=false,HB 1296,124 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing a business and occupation tax preference for behavioral health administrative services organizations.,"Young, Thai, Robertson, Rule",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Health benefit exchange, B&O tax exemption for, eliminating expiration date of",https://app.leg.wa.gov/billsummary?BillNumber=5654&Year=2021&Initiative=false,SB 5654,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Ensuring the ongoing sustainability and vitality of the Washington health benefit exchange by eliminating the expiration date of its business and occupation tax exemption.,"Robinson, Cleveland, Conway, Frockt, Hasegawa, Keiser, Mullet, Rivers",Office of Financial Management
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Health trust, whole Washington, credit against income tax withheld",https://app.leg.wa.gov/billsummary?BillNumber=5204&Year=2021&Initiative=false,SB 5204,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Creating the whole Washington health trust.,"Hasegawa, Kuderer, Liias, Lovelett, Nguyen, Stanford, Wilson, C.",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Highway projects, motor vehicle fund-supported, sales/use tax exemptions for persons/DOT/local government",https://app.leg.wa.gov/billsummary?BillNumber=5467&Year=2021&Initiative=false,SB 5467,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning sales tax exemptions on highway projects supported by moneys from the motor vehicle fund.,Fortunato,No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Historic automobile museums, deferred sales/use tax payments, forgiving first two payments due to COVID-19 pandemic",https://app.leg.wa.gov/billsummary?BillNumber=5950&Year=2021&Initiative=false,SB 5950,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Forgiving the first two payments due under the sales and use tax deferral for historic auto museums in response to operational delays caused by the COVID-19 pandemic.,"Conway, Gildon, Trudeau",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Hog fuel, sales and use tax exemptions, extending expiration of",https://app.leg.wa.gov/billsummary?BillNumber=1924&Year=2021&Initiative=false,HB 1924,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Changing the expiration date for the sales and use tax exemption of hog fuel to comply with the 2045 deadline for fossil fuel-free electrical generation in Washington state and to protect jobs with health care and retirement benefits in economically distressed communities.,"Tharinger, Chapman, Fey",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Hog fuel, sales of, sales/use tax exemptions, extending expiration of",https://app.leg.wa.gov/billsummary?BillNumber=5239&Year=2021&Initiative=false,SB 5239,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Changing the expiration date for the sales and use tax exemption of hog fuel to coincide with the 2045 deadline for fossil fuel-free electrical generation in Washington state and to protect jobs with health care and retirement benefits in economically distressed communities.,"Wilson, J., Short, Van De Wege",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Homes, single-family dwellings, damaged by natural disaster, improvements to, property tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=5454&Year=2021&Initiative=false,Engrossed - ESB 5454,192 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing property tax relief to Washington citizens who lost their homes in the labor day fires. (REVISED FOR ENGROSSED: Creating a property tax exemption for homes damaged by natural disasters. ),"Schoesler, Brown, Frockt, Honeyford, Padden, Rolfes, Van De Wege, Wagoner, Warnick, Wilson, J.",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Hospitality industry, certain businesses making certain retail sales, B&O tax preferential rate",https://app.leg.wa.gov/billsummary?BillNumber=1299&Year=2021&Initiative=false,HB 1299,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing business and occupation tax relief to the hospitality industry.,"Vick, Stokesbary, Robertson, Chapman, Sutherland, Walen, Jacobsen, Santos, Chambers, Barkis",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Hospitality industry, new employees hired for new positions, B&O tax credits for",https://app.leg.wa.gov/billsummary?BillNumber=5515&Year=2021&Initiative=false,Substitute - SSB 5515,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Encouraging economic growth by providing a state business tax credit for new employment positions in the hospitality industry.,"Dozier, Holy, Padden",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Host homes, with host home programs, real property used as, property tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=1175&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1175,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing a property tax exemption for real property used as a host home associated with a host home program.,"Johnson, J., Caldier, Callan, Young, Griffey, Sutherland, Harris-Talley, Ormsby, Fitzgibbon",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Host homes, with host home programs, real property used as, state property tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=1175&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1175,Rules 3C,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing a property tax exemption for real property used as a host home associated with a host home program.,"Johnson, J., Caldier, Callan, Young, Griffey, Sutherland, Harris-Talley, Ormsby, Fitzgibbon",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Housing, affordable owned, provided for low-income persons by low equity cooperatives, property tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=5713&Year=2021&Initiative=false,SB 5713,93 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing a property tax exemption for limited equity cooperative housing.,"Das, Liias, Nobles, Robinson, Saldaña, Wellman",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Housing, affordable rental, incentive program and property tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=1035&Year=2021&Initiative=false,HB 1035,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing local governments with options to grant rent relief and preserve affordable housing in their communities.,"Kloba, Ryu, Ortiz-Self, Duerr, Wylie, Tharinger, Ramel, Gregerson, Valdez, Hackney, Callan, Santos, Pollet, Harris-Talley",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Housing, affordable rental, real property sale/transfer for, real estate excise tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=5642&Year=2021&Initiative=false,Substitute - SSB 5642,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Exempting a sale or transfer of real property for affordable housing to a nonprofit entity, housing authority, public corporation, county, or municipal corporation from the real estate excise tax.","Mullet, Rivers, Gildon",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Housing, affordable, multi-family property tax exemption for multi-unit residential structures in RTAs, expanding",https://app.leg.wa.gov/billsummary?BillNumber=5287&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5287,187 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning affordable housing incentives.,"Das, Kuderer, Conway, Keiser, Liias, Nguyen, Nobles, Pedersen, Randall, Salomon, Wilson, C.",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Housing, affordable, properties selling/renting 25% of units to nonprofits/local government, property tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=5287&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5287,187 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning affordable housing incentives.,"Das, Kuderer, Conway, Keiser, Liias, Nguyen, Nobles, Pedersen, Randall, Salomon, Wilson, C.",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Housing, affordable, real property sale/transfer for, real estate excise tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=1643&Year=2021&Initiative=false,Engrossed Substitute - ESHB 1643,199 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Exempting a sale or transfer of real property for affordable housing to a nonprofit entity, housing authority, public corporation, county, or municipal corporation from the real estate excise tax.","Hackney, Stokesbary, Bateman, Ryu, Simmons, Leavitt, Robertson, Walen, Valdez, Paul, Callan, Gilday, Macri, Peterson, Ramos, Chopp, Bergquist, Kloba",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Housing, affordable/workforce, state sales tax remittance under infrastructure program",https://app.leg.wa.gov/billsummary?BillNumber=1966&Year=2021&Initiative=false,HB 1966,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Creating a local infrastructure investment program to support the development of affordable housing, workforce housing, and revitalization efforts.","Steele, Barkis, Gilday, Leavitt",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Housing, American dream homes, low-income single-family, use tax exemption and B&O tax credit",https://app.leg.wa.gov/billsummary?BillNumber=5986&Year=2021&Initiative=false,SB 5986,Housing & Loca,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Addressing homelessness through providing emergency shelter, incentivizing employment of workers experiencing homelessness, and building homes for a better future.",Fortunato,No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Housing, for school district employees, leasehold excise tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=5043&Year=2021&Initiative=false,SB 5043,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing housing to school district employees.,"Salomon, Rolfes, Conway, Das, Hasegawa, Hunt, Kuderer, Lovelett, Saldaña, Wellman, Wilson, C.",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Housing, low-income, nine percent low-income housing tax credit program, private developer participation, increasing",https://app.leg.wa.gov/billsummary?BillNumber=5759&Year=2021&Initiative=false,SB 5759,Housing & Loca,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Increasing involvement of private housing developers in the nine percent low-income housing tax credit program.,"Gildon, Rivers",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Hybrid or electric vehicles, purchase or use by rental car company, sales and use tax exemptions",https://app.leg.wa.gov/billsummary?BillNumber=1572&Year=2021&Initiative=false,HB 1572,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Modifying the sales and use tax treatment of motor vehicles purchased by rental car companies.,"Fitzgibbon, Duerr",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Hydrogen, electrolytic, production facilities for, adding to certain tax exemptions for renewable hydrogen production",https://app.leg.wa.gov/billsummary?BillNumber=5910&Year=2021&Initiative=false,Substitute - SSB 5910,292 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Accelerating the availability and use of renewable hydrogen in Washington state.,"Carlyle, Billig, Conway, Hawkins, Hunt, Mullet, Saldaña, Stanford",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Hydrogen, electrolytic/renewable, or carriers for, production facilities, sales/use tax deferral",https://app.leg.wa.gov/billsummary?BillNumber=1988&Year=2021&Initiative=false,2nd Substitute - 2SHB 1988,185 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Concerning tax deferrals for investment projects in clean technology manufacturing, clean alternative fuels production, and renewable energy storage.","Shewmake, Berry, Paul",Office of Financial Management
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Hydrogen, electrolytic/renewable, production facilities, sales/use tax deferral",https://app.leg.wa.gov/billsummary?BillNumber=5744&Year=2021&Initiative=false,Substitute - SSB 5744,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Concerning tax deferrals for investment projects in clean technology manufacturing, clean alternative fuels production, and renewable energy storage.","Nguyen, Carlyle, Conway, Das, Kuderer, Mullet, Nobles, Pedersen, Saldaña, Trudeau",Office of Financial Management
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Hydrogen, electrolytic/renewable, sales of electricity to production businesses for, public utility tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=5910&Year=2021&Initiative=false,Substitute - SSB 5910,292 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Accelerating the availability and use of renewable hydrogen in Washington state.,"Carlyle, Billig, Conway, Hawkins, Hunt, Mullet, Saldaña, Stanford",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Hydrogen, green electrolytic, electricity sales to businesses producing/processing, public utility tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=1792&Year=2021&Initiative=false,Substitute - SHB 1792,Rules/RET,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Expanding the production, distribution, and use of hydrogen not produced from a fossil fuel feedstock.","Ramel, Orcutt, Abbarno, Fitzgibbon, Goodman, Slatter, Young, Harris-Talley",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Hydrogen, green electrolytic, production facilities as ""electric vehicle infrastructure"" for sales/use/leasehold tax exemptions",https://app.leg.wa.gov/billsummary?BillNumber=5910&Year=2021&Initiative=false,Substitute - SSB 5910,292 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Accelerating the availability and use of renewable hydrogen in Washington state.,"Carlyle, Billig, Conway, Hawkins, Hunt, Mullet, Saldaña, Stanford",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Hydrogen, green electrolytic, production facilities, adding to tax exemptions for renewable hydrogen production",https://app.leg.wa.gov/billsummary?BillNumber=5910&Year=2021&Initiative=false,Substitute - SSB 5910,292 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Accelerating the availability and use of renewable hydrogen in Washington state.,"Carlyle, Billig, Conway, Hawkins, Hunt, Mullet, Saldaña, Stanford",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Hydrogen, renewable, certain tax exemptions and production and sales by cities",https://app.leg.wa.gov/billsummary?BillNumber=1792&Year=2021&Initiative=false,Substitute - SHB 1792,Rules/RET,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Expanding the production, distribution, and use of hydrogen not produced from a fossil fuel feedstock.","Ramel, Orcutt, Abbarno, Fitzgibbon, Goodman, Slatter, Young, Harris-Talley",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Hydrogen, renewable, electricity sales to businesses producing/processing, public utility tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=1792&Year=2021&Initiative=false,Substitute - SHB 1792,Rules/RET,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Expanding the production, distribution, and use of hydrogen not produced from a fossil fuel feedstock.","Ramel, Orcutt, Abbarno, Fitzgibbon, Goodman, Slatter, Young, Harris-Talley",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Industrial/manufacturing facilities, new construction of, in targeted urban areas, property tax exemption",https://app.leg.wa.gov/billsummary?BillNumber=1386&Year=2021&Initiative=false,Engrossed - EHB 1386,218 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modifying the property tax exemption for the value of new construction of industrial/manufacturing facilities in targeted urban areas.,"Wicks, Dolan, Lovick, Sells, Berg, Hackney",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Industrial/manufacturing facilities, new construction/targeted urban areas, property tax exemption, extending eligibility",https://app.leg.wa.gov/billsummary?BillNumber=5849&Year=2021&Initiative=false,Engrossed - ESB 5849,172 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning tax incentives.,Warnick,No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Interest/investment earnings, on public funds, public depositaries receiving, B&O tax deduction for",https://app.leg.wa.gov/billsummary?BillNumber=5445&Year=2021&Initiative=false,SB 5445,"Business, Fina","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Creating a business and occupation tax deduction for interest earned on public funds.,"Holy, Liias",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Interstate 405 corridor project, state route number 167 and, sales/use taxes deferral for persons involved in",https://app.leg.wa.gov/billsummary?BillNumber=5705&Year=2021&Initiative=false,SB 5705,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning a sales and use tax deferral for projects to improve the state route number 167 and Interstate 405 corridor.,"Kuderer, Liias, Mullet, Saldaña",Department of Financial Institutions
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Investment income, B&O tax deduction for, restricting to individuals",https://app.leg.wa.gov/billsummary?BillNumber=1111&Year=2021&Initiative=false,HB 1111,Finance,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning investment income tax deductions.,"Cody, Macri, Pollet",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Investment projects in high unemployment counties, sales/use tax deferral for",https://app.leg.wa.gov/billsummary?BillNumber=5792&Year=2021&Initiative=false,SB 5792,"Business, Fina","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning tax incentives.,Warnick,Department of Commerce
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Investment projects, manufacturing/research and development, in certain counties, sales/use tax deferral program",https://app.leg.wa.gov/billsummary?BillNumber=5901&Year=2021&Initiative=false,Engrossed - ESB 5901,257 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning economic development tax incentives for targeted counties.,"Randall, Billig, Holy, Mullet, Nguyen, Saldaña",No Requester
"TAX PREFERENCES - EXEMPTIONS, CREDITS, DEDUCTIONS, DEFERRALS, ETC.","Investment projects, small or advanced nuclear reactors, sales/use tax deferrals, extending expiration of",https://app.leg.wa.gov/billsummary?BillNumber=5244&Year=2021&Initiative=false,SB 5244,"Environment, E","['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Encouraging the production of advanced nuclear reactors, small modular reactors, and components through the invest in Washington act.","Brown, Dozier, Holy, Mullet, Muzzall, Short",No Requester
