main_topic,description_1,bill_link,bill_name,current_status,house_progress,senate_progress,after_passage_progress,description_2,sponsors,requester,democrat_sponsor_count,republican_sponsor_count
MENTAL HEALTH,"Community behavioral health agencies, appropriations for bridge funding for",https://app.leg.wa.gov/billsummary?BillNumber=5829&Year=2021&Initiative=false,SB 5829,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning appropriations for behavioral health.,"Braun, Dhingra, Frockt, Gildon, Wagoner, Linda Wilson",No Requester,3,5
MENTAL HEALTH,"Community behavioral health agencies, employee recruitment/retention, reimbursement rate increase to fund",https://app.leg.wa.gov/billsummary?BillNumber=5829&Year=2021&Initiative=false,SB 5829,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning appropriations for behavioral health.,"Braun, Dhingra, Frockt, Gildon, Wagoner, Linda Wilson",No Requester,3,5
MENTAL HEALTH,"Community behavioral health program, certain appropriations provided for, conditions and limitations for",https://app.leg.wa.gov/billsummary?BillNumber=5476&Year=2021&Initiative=false,Engrossed - ESB 5476,311 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']","Addressing the State v. Blake decision. (REVISED FOR ENGROSSED: Responding to the State v. Blake decision by addressing justice system responses and behavioral health prevention, treatment, and related services. )","Dhingra, Hasegawa, Hunt, Kuderer, Lovelett, Nguyen, Pedersen, Rivers, Robinson, Saldaña, Wellman",No Requester,10,1
MENTAL HEALTH,"Community behavioral health system, HCA oversight, significant relationships in lives of clients, supporting",https://app.leg.wa.gov/billsummary?BillNumber=5412&Year=2021&Initiative=false,Substitute - SSB 5412,Behavioral Hea,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Facilitating supportive relationships with family and significant individuals within the behavioral health system.,"Warnick, Holy, Keiser",No Requester,1,2
MENTAL HEALTH,"Community/technical colleges, counseling/services access for students, pilot program",https://app.leg.wa.gov/billsummary?BillNumber=5194&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5194,272 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing for equity and access in the community and technical colleges.,"Liias, Hasegawa, Das, Hunt, Keiser, Nguyen, Claire Wilson",No Requester,7,2
MENTAL HEALTH,"Community/technical colleges, counseling/services access for students, pilot program, expanding/extending",https://app.leg.wa.gov/billsummary?BillNumber=1840&Year=2021&Initiative=false,Substitute - SHB 1840,Approps,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Improving diversity, equity, and mental health at the community and technical colleges.","Ortiz-Self, Callan, Macri, Santos, Orwall, Simmons, Chopp, Slatter, Bergquist, Ryu, Valdez, Pollet, Riccelli, Davis, Harris-Talley, Taylor, Frame",No Requester,17,1
MENTAL HEALTH,"Confined persons, in medicaid suspense status, pre-release reinstatement of medical assistance for",https://app.leg.wa.gov/billsummary?BillNumber=5304&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5304,243 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing reentry services to persons releasing from state and local institutions.,"Claire Wilson, Dhingra, Darneille, Das, Frockt, Hasegawa, Holy, Lovelett, Nguyen, Rivers, Wellman",No Requester,8,4
MENTAL HEALTH,"Criminal offenders, convicted, mental disability mandated observation and treatment alternative to incarceration",https://app.leg.wa.gov/billsummary?BillNumber=5293&Year=2021&Initiative=false,2nd Substitute - 2SSB 5293,242 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Addressing mental health sentencing alternatives.,"Nobles, Darneille, Das, Dhingra, Hasegawa, Keiser, Lovelett, Nguyen, Rivers, Salomon, Van De Wege, Claire Wilson",No Requester,10,3
MENTAL HEALTH,"Criminal offenders, convicted, mental health sentencing alternative to incarceration, eligibility for",https://app.leg.wa.gov/billsummary?BillNumber=5293&Year=2021&Initiative=false,2nd Substitute - 2SSB 5293,242 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Addressing mental health sentencing alternatives.,"Nobles, Darneille, Das, Dhingra, Hasegawa, Keiser, Lovelett, Nguyen, Rivers, Salomon, Van De Wege, Claire Wilson",No Requester,10,3
MENTAL HEALTH,"Criminal offense, mental health condition at time of, mitigating sentence due to",https://app.leg.wa.gov/billsummary?BillNumber=1637&Year=2021&Initiative=false,Substitute - SHB 1637,Rules R,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Allowing a court to mitigate a criminal sentence when the defendant was experiencing mental illness at the time of the offense.,"Simmons, Taylor, Ryu, Bateman, Davis, Macri, Peterson, Pollet, Ormsby, Harris-Talley, Frame",Administrative Office of the Courts,11,1
MENTAL HEALTH,"Criminally insane, competency restoration treatment, felony/nonfelony and outpatient/inpatient, court-ordered",https://app.leg.wa.gov/billsummary?BillNumber=5664&Year=2021&Initiative=false,2nd Substitute - 2SSB 5664,288 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Concerning forensic competency restoration programs.,"Dhingra, Keiser, Nobles",No Requester,3,0
MENTAL HEALTH,"Criminally insane, competency restoration treatment, outpatient, court-ordered",https://app.leg.wa.gov/billsummary?BillNumber=5210&Year=2021&Initiative=false,Substitute - SSB 5210,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning updates to competency restoration order requirements.,"Dhingra, Darneille, Kuderer, Nguyen, Claire Wilson",Department of Social and Health Services,4,2
MENTAL HEALTH,"Criminally insane, incompetent to stand trial for violent felony, community placement in or outside county of origin",https://app.leg.wa.gov/billsummary?BillNumber=2045&Year=2021&Initiative=false,HB 2045,Civil R & Judi,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning equitable geographic distribution of community placements for persons releasing from a state hospital to a less restrictive placement after committing acts constituting a violent felony.,"Bronoske, Leavitt, Fey",No Requester,3,0
MENTAL HEALTH,"Criminally insane, peace officer use of force to take into custody or assist",https://app.leg.wa.gov/billsummary?BillNumber=1735&Year=2021&Initiative=false,Substitute - SHB 1735,4 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Modifying the standard for use of force by peace officers.,"Jesse Johnson, Rule, Wicks, Bateman, Callan, Goodman, Macri, Orwall, Ramel, Ramos, Santos, Shewmake, Wylie, Simmons, Stonier",No Requester,13,0
MENTAL HEALTH,"Criminally insane, reentry community services program expansion in order to include",https://app.leg.wa.gov/billsummary?BillNumber=5304&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5304,243 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing reentry services to persons releasing from state and local institutions.,"Claire Wilson, Dhingra, Darneille, Das, Frockt, Hasegawa, Holy, Lovelett, Nguyen, Rivers, Wellman",No Requester,8,4
MENTAL HEALTH,"Criminally insane, transition teams for, multidisciplinary, when conditional release or affirmative special finding",https://app.leg.wa.gov/billsummary?BillNumber=5071&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5071,263 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Creating transition teams to assist specified persons under civil commitment.,"Dhingra, Darneille, Das, Hunt, Kuderer, Nguyen, Claire Wilson",No Requester,6,2
MENTAL HEALTH,"Criminally insane, transition teams for, when conditional release or affirmative special finding",https://app.leg.wa.gov/billsummary?BillNumber=5071&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5071,263 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Creating transition teams to assist specified persons under civil commitment.,"Dhingra, Darneille, Das, Hunt, Kuderer, Nguyen, Claire Wilson",No Requester,6,2
MENTAL HEALTH,"Crisis response services, 988 crisis hotline coordination with crisis call center hubs and crisis response system",https://app.leg.wa.gov/billsummary?BillNumber=1477&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1477,302 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Implementing the national 988 system to enhance and expand behavioral health crisis response and suicide prevention services.,"Orwall, Davis, Ortiz-Self, Callan, Simmons, Jesse Johnson, Goodman, Ryu, Ormsby, Valdez, Frame, Berg, Bergquist, Harris-Talley, Chopp, Macri, Peterson, Pollet",No Requester,18,1
MENTAL HEALTH,"Crisis response services, 988 crisis hotline coordination with hotline centers, 911 systems, and crisis system",https://app.leg.wa.gov/billsummary?BillNumber=5209&Year=2021&Initiative=false,SB 5209,Behavioral Hea,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Enhancing and expanding behavioral health and suicide prevention crisis response services.,"Dhingra, Darneille, Das, Keiser, Kuderer, Lovelett, Randall, Conway, Frockt, Hasegawa, Liias, Nguyen, Pedersen, Wagoner, Claire Wilson",No Requester,13,3
MENTAL HEALTH,"Crisis response services, 988 crisis hotline system director, appointment of",https://app.leg.wa.gov/billsummary?BillNumber=5209&Year=2021&Initiative=false,SB 5209,Behavioral Hea,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Enhancing and expanding behavioral health and suicide prevention crisis response services.,"Dhingra, Darneille, Das, Keiser, Kuderer, Lovelett, Randall, Conway, Frockt, Hasegawa, Liias, Nguyen, Pedersen, Wagoner, Claire Wilson",No Requester,13,3
MENTAL HEALTH,"Crisis response services, 988 crisis hotline, nationwide, use by veterans/military members/family members",https://app.leg.wa.gov/billsummary?BillNumber=1181&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1181,191 L 22,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Establishing programs and measures to prevent suicide among veterans and military members.,"Orwall, Boehnke, Callan, Leavitt, Davis, Dolan, Valdez, Young, Riccelli, Lekanoff, Barkis, Peterson, Shewmake, Bronoske, Macri, Morgan",No Requester,13,3
MENTAL HEALTH,"Crisis response services, 988 crisis system program, repealing 988 line tax and funding from general fund",https://app.leg.wa.gov/billsummary?BillNumber=5816&Year=2021&Initiative=false,SB 5816,Health & Long,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Repealing the statewide 988 behavioral health crisis response and suicide prevention line tax and funding the program through the state general fund.,"Wagoner, Short",No Requester,0,2
MENTAL HEALTH,"Crisis response services, and suicide prevention, crisis system via 988 hotline",https://app.leg.wa.gov/billsummary?BillNumber=1477&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1477,302 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Implementing the national 988 system to enhance and expand behavioral health crisis response and suicide prevention services.,"Orwall, Davis, Ortiz-Self, Callan, Simmons, Jesse Johnson, Goodman, Ryu, Ormsby, Valdez, Frame, Berg, Bergquist, Harris-Talley, Chopp, Macri, Peterson, Pollet",No Requester,18,1
MENTAL HEALTH,"Crisis response services, and suicide prevention, implementation coalition and 988 crisis hotline system",https://app.leg.wa.gov/billsummary?BillNumber=5209&Year=2021&Initiative=false,SB 5209,Behavioral Hea,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Enhancing and expanding behavioral health and suicide prevention crisis response services.,"Dhingra, Darneille, Das, Keiser, Kuderer, Lovelett, Randall, Conway, Frockt, Hasegawa, Liias, Nguyen, Pedersen, Wagoner, Claire Wilson",No Requester,13,3
MENTAL HEALTH,"Crisis response services, statewide 988 behavioral health crisis response and suicide prevention line tax, imposing",https://app.leg.wa.gov/billsummary?BillNumber=1477&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1477,302 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Implementing the national 988 system to enhance and expand behavioral health crisis response and suicide prevention services.,"Orwall, Davis, Ortiz-Self, Callan, Simmons, Jesse Johnson, Goodman, Ryu, Ormsby, Valdez, Frame, Berg, Bergquist, Harris-Talley, Chopp, Macri, Peterson, Pollet",No Requester,18,1
MENTAL HEALTH,"Crisis response services, statewide 988 behavioral health crisis response line tax, imposing",https://app.leg.wa.gov/billsummary?BillNumber=5209&Year=2021&Initiative=false,SB 5209,Behavioral Hea,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Enhancing and expanding behavioral health and suicide prevention crisis response services.,"Dhingra, Darneille, Das, Keiser, Kuderer, Lovelett, Randall, Conway, Frockt, Hasegawa, Liias, Nguyen, Pedersen, Wagoner, Claire Wilson",No Requester,13,3
MENTAL HEALTH,"Crisis response system, behavioral health, improvement strategy committee for, establishing",https://app.leg.wa.gov/billsummary?BillNumber=1477&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1477,302 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Implementing the national 988 system to enhance and expand behavioral health crisis response and suicide prevention services.,"Orwall, Davis, Ortiz-Self, Callan, Simmons, Jesse Johnson, Goodman, Ryu, Ormsby, Valdez, Frame, Berg, Bergquist, Harris-Talley, Chopp, Macri, Peterson, Pollet",No Requester,18,1
MENTAL HEALTH,"Deferred prosecution, for SUD/mental health disorder, when DUI/physical control of vehicle under influence",https://app.leg.wa.gov/billsummary?BillNumber=1817&Year=2021&Initiative=false,Substitute - SHB 1817,Rules R,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning eligibility and requirements for deferred prosecutions.,Goodman,No Requester,1,0
MENTAL HEALTH,"Depression/anxiety, behavioral health information for students on websites of schools",https://app.leg.wa.gov/billsummary?BillNumber=1373&Year=2021&Initiative=false,Substitute - SHB 1373,167 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Promoting student access to information about behavioral health resources.,"Callan, Steele, Ortiz-Self, Dolan, Jesse Johnson, Slatter, Bergquist, Leavitt, Davis, Fey, Simmons, Berry, Thai, Wicks, Ryu, Kloba, Chambers, Berg, Wylie, Santos, Paul, Ormsby, Ramel, Macri, Pollet, Morgan, Harris-Talley",No Requester,24,3
MENTAL HEALTH,"Drugs, prescription, for mental health conditions, continuity of coverage of, requirements/prohibitions, when",https://app.leg.wa.gov/billsummary?BillNumber=5794&Year=2021&Initiative=false,Engrossed Substitute - ESSB 5794,Rules 3,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning continuity of coverage for prescription drugs prescribed for the treatment of behavioral health conditions.,"Dhingra, Kuderer, Frockt, Hasegawa, Lovelett, Randall, Van De Wege, Claire Wilson",No Requester,8,2
MENTAL HEALTH,"Firearm rights, voluntary waiver of, role of mental health professionals",https://app.leg.wa.gov/billsummary?BillNumber=5491&Year=2021&Initiative=false,SB 5491,Rules 3,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Clarifying waiver of firearm rights.,"Pedersen, Rivers, Mullet",No Requester,2,1
MENTAL HEALTH,"Funding, mental health services or persons with developmental disabilities property tax levy",https://app.leg.wa.gov/billsummary?BillNumber=1965&Year=2021&Initiative=false,HB 1965,Rules R,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Providing additional support and services for veterans' assistance and for persons with developmental disabilities or mental health needs.,"Chapman, Caldier, Jesse Johnson, Taylor, Lekanoff, Springer, Klicker, Bateman, Leavitt",No Requester,7,2
MENTAL HEALTH,"Homeless persons, city/county emergency overnight shelter sites for, providing mental health treatment at",https://app.leg.wa.gov/billsummary?BillNumber=5986&Year=2021&Initiative=false,SB 5986,Housing & Loca,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']","Addressing homelessness through providing emergency shelter, incentivizing employment of workers experiencing homelessness, and building homes for a better future.",Fortunato,No Requester,0,1
MENTAL HEALTH,"Hospitals, psychiatric, beds for psychiatric services, certificate of need exemption to allow for",https://app.leg.wa.gov/billsummary?BillNumber=5236&Year=2021&Initiative=false,Substitute - SSB 5236,277 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Extending certificate of need exemptions.,"Warnick, Dhingra, Nguyen, Wagoner",No Requester,2,2
MENTAL HEALTH,"Hospitals, psychiatric, information/data reporting obligations, comprehensive review of",https://app.leg.wa.gov/billsummary?BillNumber=5420&Year=2021&Initiative=false,2nd Substitute - 2SSB 5420,Rules X,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning data reporting requirements for hospitals.,"Muzzall, Schoesler, Warnick",No Requester,0,3
MENTAL HEALTH,"Hospitals, state, behavioral health consumer advocates in connection with",https://app.leg.wa.gov/billsummary?BillNumber=1086&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SHB 1086,202 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Creating the state office of behavioral health consumer advocacy.,"Simmons, Caldier, Bateman, Ortiz-Self, Shewmake, Ryu, Chopp, Cody, Goodman, Fey, Stonier, Macri, Fitzgibbon, Frame, Davis",No Requester,13,1
MENTAL HEALTH,"Hospitals, state, bureau of family experience to be established within each",https://app.leg.wa.gov/billsummary?BillNumber=5807&Year=2021&Initiative=false,2nd Substitute - 2SSB 5807,Rules 3,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Improving behavioral health outcomes by enhancing engagement of state hospitals.,"Warnick, Dhingra",No Requester,1,1
MENTAL HEALTH,"Hospitals, state, capacity to treat patients involuntarily detained for 120 hours or 14 days, requirements",https://app.leg.wa.gov/billsummary?BillNumber=5655&Year=2021&Initiative=false,Substitute - SSB 5655,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Making state hospitals available for short-term detention and involuntary commitment.,"Dhingra, Lovick, Claire Wilson",No Requester,3,2
MENTAL HEALTH,"Hospitals, state, DSHS oversight of, supporting significant relationships in lives of patients",https://app.leg.wa.gov/billsummary?BillNumber=5412&Year=2021&Initiative=false,Substitute - SSB 5412,Behavioral Hea,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Facilitating supportive relationships with family and significant individuals within the behavioral health system.,"Warnick, Holy, Keiser",No Requester,1,2
MENTAL HEALTH,"Hospitals, state, family peer specialists/family bridgers at, training and role of",https://app.leg.wa.gov/billsummary?BillNumber=5807&Year=2021&Initiative=false,2nd Substitute - 2SSB 5807,Rules 3,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Improving behavioral health outcomes by enhancing engagement of state hospitals.,"Warnick, Dhingra",No Requester,1,1
MENTAL HEALTH,"Hospitals, state, reentry community services program expansion in order to include",https://app.leg.wa.gov/billsummary?BillNumber=5304&Year=2021&Initiative=false,Engrossed 2nd Substitute - E2SSB 5304,243 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing reentry services to persons releasing from state and local institutions.,"Claire Wilson, Dhingra, Darneille, Das, Frockt, Hasegawa, Holy, Lovelett, Nguyen, Rivers, Wellman",No Requester,8,4
MENTAL HEALTH,"Incarcerated individuals, reentry of, transition plan for meeting behavioral and physical health needs",https://app.leg.wa.gov/billsummary?BillNumber=5588&Year=2021&Initiative=false,Substitute - SSB 5588,Ways & Means,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning reentry and discharge planning for incarcerated individuals at the department of corrections.,"Claire Wilson, Dhingra, Das, Hasegawa, Nguyen, Randall, Saldaña, Stanford",No Requester,8,2
MENTAL HEALTH,"Incarcerated persons, ability to apply for medicaid when incarcerated for less than 30 days",https://app.leg.wa.gov/billsummary?BillNumber=1348&Year=2021&Initiative=false,Substitute - SHB 1348,166 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing medical assistance to incarcerated persons.,"Davis, Schmick, Frame, Leavitt, Simmons, Valdez, Fitzgibbon, Orwall, Ortiz-Self, Slatter, Caldier, Stonier, Peterson, Ramel, Goodman, Taylor, Sutherland, Ryu, Hackney, Lovick, Barkis, Pollet, Macri, Callan, Santos, Ormsby, Tharinger, Riccelli, Lekanoff, Harris-Talley, Harris",No Requester,24,5
MENTAL HEALTH,"Incarcerated persons, prohibiting medicaid suspense status when incarcerated for less than 30 days",https://app.leg.wa.gov/billsummary?BillNumber=1348&Year=2021&Initiative=false,Substitute - SHB 1348,166 L 21,"['1', '1', '1', '1']","['1', '1', '1', '1']","['1', '1', '1', '1']",Providing medical assistance to incarcerated persons.,"Davis, Schmick, Frame, Leavitt, Simmons, Valdez, Fitzgibbon, Orwall, Ortiz-Self, Slatter, Caldier, Stonier, Peterson, Ramel, Goodman, Taylor, Sutherland, Ryu, Hackney, Lovick, Barkis, Pollet, Macri, Callan, Santos, Ormsby, Tharinger, Riccelli, Lekanoff, Harris-Talley, Harris",No Requester,24,5
MENTAL HEALTH,"Insanity, not guilty by reason of, restoration of right to possess firearms",https://app.leg.wa.gov/billsummary?BillNumber=5561&Year=2021&Initiative=false,Engrossed - ESB 5561,Rules 3,"['0', '0', '0', '0']","['0', '0', '0', '0']","['0', '0', '0', '0']",Concerning the restoration of the right to possess a firearm.,"Dhingra, Kuderer, Lovelett, Pedersen, Saldaña, Stanford, Van De Wege, Wellman",No Requester,8,0
